,AL,Random,Batch
0,0.8357588357588358,0.8295218295218295,0.8336798336798337
1,0.8395833333333333,0.8083333333333333,0.8083333333333333
2,0.8024948024948025,0.7900207900207901,0.814968814968815
3,0.85,0.83125,0.8479166666666667
4,0.8253638253638254,0.7817047817047817,0.8191268191268192
5,0.8333333333333334,0.7791666666666667,0.8291666666666667
6,0.8232848232848233,0.8004158004158004,0.8004158004158004
7,0.83125,0.8229166666666666,0.8375
8,0.841995841995842,0.8274428274428275,0.8378378378378378
9,0.8270833333333333,0.7958333333333333,0.8104166666666667
