,AL,Random,Batch
0,0.481029810298103,0.48644986449864497,0.502710027100271
1,0.47346938775510206,0.5047619047619047,0.5102040816326531
2,0.510840108401084,0.521680216802168,0.5257452574525745
3,0.5183673469387755,0.5156462585034014,0.4965986394557823
4,0.4986449864498645,0.43224932249322495,0.5121951219512195
5,0.46122448979591835,0.507482993197279,0.49115646258503404
6,0.4905149051490515,0.47831978319783197,0.508130081300813
7,0.4884353741496599,0.5006802721088436,0.5183673469387755
8,0.494579945799458,0.47560975609756095,0.494579945799458
9,0.5360544217687074,0.47210884353741495,0.5183673469387755
