,AL,Random,Batch
0,0.7185185185185186,0.7037037037037037,0.8296296296296296
1,0.6666666666666666,0.7037037037037037,0.8666666666666667
2,0.5037037037037037,0.6666666666666666,0.8296296296296296
3,0.6888888888888889,0.5925925925925926,0.7925925925925926
4,0.6444444444444445,0.6444444444444445,0.8518518518518519
5,0.5185185185185185,0.6888888888888889,0.8222222222222222
6,0.6444444444444445,0.6296296296296297,0.8518518518518519
7,0.6370370370370371,0.6370370370370371,0.8444444444444444
8,0.5925925925925926,0.7925925925925926,0.837037037037037
9,0.6888888888888889,0.6666666666666666,0.8
