,AL,Random,Batch
0,0.8336798336798337,0.8004158004158004,0.8336798336798337
1,0.8291666666666667,0.8,0.8083333333333333
2,0.7962577962577962,0.7858627858627859,0.814968814968815
3,0.83125,0.8125,0.8479166666666667
4,0.814968814968815,0.7983367983367984,0.8191268191268192
5,0.81875,0.8229166666666666,0.8291666666666667
6,0.8004158004158004,0.8336798336798337,0.8004158004158004
7,0.8333333333333334,0.80625,0.8375
8,0.8274428274428275,0.7983367983367984,0.8378378378378378
9,0.8125,0.79375,0.8104166666666667
