,AL,Random,Batch
0,0.7840909090909091,0.7897727272727273,0.8522727272727273
1,0.7657142857142857,0.6971428571428572,0.8057142857142857
2,0.8522727272727273,0.7840909090909091,0.8693181818181818
3,0.7371428571428571,0.7657142857142857,0.8628571428571429
4,0.8125,0.7670454545454546,0.8806818181818182
5,0.7942857142857143,0.8114285714285714,0.8285714285714286
6,0.8579545454545454,0.8579545454545454,0.8693181818181818
7,0.8571428571428571,0.7714285714285715,0.8971428571428571
8,0.8409090909090909,0.8125,0.8125
9,0.8228571428571428,0.8685714285714285,0.88
